date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
2025-04-03,AAPL,2025-04-17,215.00,Call,2.22,2.27,0.3947,0.2495,0.0202,-0.1881,0.1261,0.0185
2025-04-03,AAPL,2025-04-17,215.00,Put,13.75,13.95,0.3895,-0.7650,0.0211,-0.1466,0.1229,-0.0428
2025-04-03,AAPL,2025-04-17,220.00,Call,1.23,1.27,0.3869,0.1599,0.0158,-0.1401,0.0966,0.0119
2025-04-03,AAPL,2025-04-17,220.00,Put,17.85,18.10,0.3875,-0.8547,0.0166,-0.1028,0.0920,-0.0402
2025-04-03,AAPL,2025-04-17,222.50,Call,0.90,0.94,0.3850,0.1251,0.0134,-0.1177,0.0818,0.0093
2025-04-03,AAPL,2025-04-17,222.50,Put,19.90,20.40,0.3821,-0.8944,0.0143,-0.0778,0.0711,-0.0363
2025-04-03,AAPL,2025-04-17,227.50,Call,0.49,0.52,0.3871,0.0754,0.0092,-0.0812,0.0565,0.0056
2025-04-03,AAPL,2025-04-17,227.50,Put,24.40,25.10,0.3663,-0.9605,0.0097,-0.0300,0.0356,-0.0211
2025-04-03,AAPL,2025-04-17,232.50,Call,0.27,0.29,0.3930,0.0449,0.0060,-0.0546,0.0376,0.0033
2025-04-03,AAPL,2025-04-17,232.50,Put,28.85,29.85,0.3930,-0.9803,0.0071,-0.0172,0.0196,-0.0132
2025-04-03,AAPL,2025-04-17,237.50,Call,0.15,0.18,0.4039,0.0276,0.0039,-0.0375,0.0252,0.0020
2025-04-03,AAPL,2025-04-17,237.50,Put,33.85,34.95,0.4091,-0.9985,0.0021,0.0000,0.0005,0.0000
2025-04-03,AAPL,2025-04-17,245.00,Call,0.07,0.09,0.4234,0.0138,0.0021,-0.0218,0.0140,0.0010
2025-04-03,AAPL,2025-04-17,245.00,Put,41.75,42.30,0.4234,-1.0000,0.0000,0.0000,0.0000,0.0000
2025-04-03,AAPL,2025-05-02,165.00,Call,38.30,41.40,0.5536,0.9252,0.0045,-0.1048,0.0818,0.1174
2025-04-03,AAPL,2025-05-02,165.00,Put,1.13,1.27,0.5593,-0.0779,0.0045,-0.0776,0.0834,-0.0135
2025-04-03,AAPL,2025-05-02,170.00,Call,34.30,36.15,0.5306,0.9024,0.0057,-0.1175,0.0996,0.1174
2025-04-03,AAPL,2025-05-02,170.00,Put,1.51,1.66,0.5374,-0.1015,0.0058,-0.0909,0.1033,-0.0163
2025-04-03,AAPL,2025-05-02,175.00,Call,29.55,31.95,0.5114,0.8719,0.0072,-0.1323,0.1206,0.1160
2025-04-03,AAPL,2025-05-02,175.00,Put,2.05,2.18,0.5189,-0.1326,0.0072,-0.1057,0.1245,-0.0212
2025-04-03,AAPL,2025-05-02,180.00,Call,25.70,26.70,0.4764,0.8408,0.0089,-0.1400,0.1394,0.1146
2025-04-03,AAPL,2025-05-02,180.00,Put,2.70,2.87,0.4987,-0.1707,0.0089,-0.1195,0.1451,-0.0271
2025-04-03,AAPL,2025-05-02,185.00,Call,21.00,23.75,0.4786,0.7851,0.0107,-0.1623,0.1677,0.1087
2025-04-03,AAPL,2025-05-02,185.00,Put,3.55,3.80,0.4811,-0.2183,0.0108,-0.1331,0.1719,-0.0342
2025-04-03,AAPL,2025-05-02,190.00,Call,17.30,19.75,0.4620,0.7283,0.0125,-0.1740,0.1902,0.1026
2025-04-03,AAPL,2025-05-02,190.00,Put,4.65,4.95,0.4638,-0.2752,0.0127,-0.1444,0.1955,-0.0425
2025-04-03,AAPL,2025-05-02,195.00,Call,14.90,15.20,0.4497,0.6610,0.0142,-0.1833,0.2097,0.0945
2025-04-03,AAPL,2025-05-02,195.00,Put,6.10,6.35,0.4466,-0.3421,0.0145,-0.1515,0.2079,-0.0519
2025-04-03,AAPL,2025-05-02,200.00,Call,11.70,12.00,0.4344,0.5863,0.0157,-0.1856,0.2231,0.0850
2025-04-03,AAPL,2025-05-02,200.00,Put,7.90,8.20,0.4326,-0.4184,0.0160,-0.1542,0.2225,-0.0620
2025-04-03,AAPL,2025-05-02,205.00,Call,8.90,9.20,0.4203,0.5050,0.0166,-0.1815,0.2284,0.0742
2025-04-03,AAPL,2025-05-02,205.00,Put,10.10,10.35,0.4171,-0.5018,0.0171,-0.1496,0.2286,-0.0718
2025-04-03,AAPL,2025-05-02,210.00,Call,6.45,6.75,0.4037,0.4193,0.0169,-0.1691,0.2236,0.0623
2025-04-03,AAPL,2025-05-02,210.00,Put,12.70,12.95,0.4021,-0.5899,0.0174,-0.1377,0.2209,-0.0801
2025-04-03,AAPL,2025-05-02,215.00,Call,4.50,4.80,0.3906,0.3342,0.0163,-0.1510,0.2082,0.0501
2025-04-03,AAPL,2025-05-02,215.00,Put,15.75,16.05,0.3885,-0.6781,0.0169,-0.1192,0.2027,-0.0862
2025-04-03,AAPL,2025-05-02,220.00,Call,3.05,3.25,0.3795,0.2549,0.0148,-0.1285,0.1837,0.0385
2025-04-03,AAPL,2025-05-02,220.00,Put,17.60,19.75,0.3316,-0.7979,0.0166,-0.0737,0.1624,-0.0829
2025-04-03,AAPL,2025-05-02,225.00,Call,2.00,2.18,0.3729,0.1876,0.0126,-0.1051,0.1540,0.0285
2025-04-03,AAPL,2025-05-02,225.00,Put,21.55,25.35,0.3707,-0.8328,0.0134,-0.0730,0.1471,-0.0828
2025-04-03,AAPL,2025-05-02,230.00,Call,1.28,1.45,0.3693,0.1340,0.0102,-0.0830,0.1236,0.0205
2025-04-03,AAPL,2025-05-02,230.00,Put,25.95,29.65,0.3660,-0.8915,0.0111,-0.0503,0.1062,-0.0717
2025-04-03,AAPL,2025-05-02,235.00,Call,0.81,0.96,0.3683,0.0937,0.0079,-0.0638,0.0957,0.0144
2025-04-03,AAPL,2025-05-02,235.00,Put,30.50,34.30,0.3612,-0.9391,0.0088,-0.0294,0.0677,-0.0525
2025-04-03,AAPL,2025-05-02,240.00,Call,0.52,0.65,0.3710,0.0656,0.0060,-0.0489,0.0730,0.0101
2025-04-03,AAPL,2025-05-02,240.00,Put,35.65,37.80,0.3719,-0.9694,0.0070,-0.0153,0.0397,-0.0318
2025-04-03,AAPL,2025-05-02,245.00,Call,0.33,0.45,0.3751,0.0458,0.0044,-0.0371,0.0550,0.0070
2025-04-03,AAPL,2025-05-02,245.00,Put,40.20,43.95,0.3751,-0.9894,0.0048,-0.0062,0.0176,-0.0113
2025-04-03,AAPL,2025-05-16,165.00,Call,40.30,40.85,0.5161,0.9008,0.0048,-0.0913,0.1216,0.1674
2025-04-03,AAPL,2025-05-16,165.00,Put,1.73,1.78,0.5102,-0.0972,0.0048,-0.0686,0.1238,-0.0234
2025-04-03,AAPL,2025-05-16,170.00,Call,35.85,36.30,0.4964,0.8760,0.0059,-0.1006,0.1427,0.1668
2025-04-03,AAPL,2025-05-16,170.00,Put,2.27,2.32,0.4928,-0.1249,0.0060,-0.0789,0.1409,-0.0299
2025-04-03,AAPL,2025-05-16,175.00,Call,31.50,31.95,0.4789,0.8448,0.0071,-0.1104,0.1662,0.1645
2025-04-03,AAPL,2025-05-16,175.00,Put,2.84,2.93,0.4762,-0.1546,0.0072,-0.0881,0.1736,-0.0367
2025-04-03,AAPL,2025-05-16,180.00,Call,27.45,27.75,0.4654,0.8058,0.0084,-0.1211,0.1916,0.1600
2025-04-03,AAPL,2025-05-16,180.00,Put,3.65,3.75,0.4605,-0.1932,0.0086,-0.0976,0.1917,-0.0456
2025-04-03,AAPL,2025-05-16,185.00,Call,23.35,23.80,0.4475,0.7619,0.0099,-0.1289,0.2156,0.1543
2025-04-03,AAPL,2025-05-16,185.00,Put,4.70,4.80,0.4478,-0.2397,0.0100,-0.1070,0.2224,-0.0559
2025-04-03,AAPL,2025-05-16,190.00,Call,19.65,20.05,0.4334,0.7093,0.0113,-0.1361,0.2387,0.1461
2025-04-03,AAPL,2025-05-16,190.00,Put,5.95,6.05,0.4328,-0.2928,0.0115,-0.1135,0.2384,-0.0675
2025-04-03,AAPL,2025-05-16,195.00,Call,16.15,16.30,0.4205,0.6457,0.0127,-0.1414,0.2587,0.1349
2025-04-03,AAPL,2025-05-16,195.00,Put,7.45,7.55,0.4179,-0.3531,0.0129,-0.1174,0.2603,-0.0799
2025-04-03,AAPL,2025-05-16,200.00,Call,13.15,13.30,0.4055,0.5834,0.0138,-0.1415,0.2717,0.1238
2025-04-03,AAPL,2025-05-16,200.00,Put,9.25,9.40,0.4043,-0.4206,0.0141,-0.1183,0.2724,-0.0928
2025-04-03,AAPL,2025-05-16,205.00,Call,10.35,10.50,0.3930,0.5119,0.0145,-0.1388,0.2777,0.1100
2025-04-03,AAPL,2025-05-16,205.00,Put,11.40,11.55,0.3897,-0.4940,0.0150,-0.1146,0.2779,-0.1060
2025-04-03,AAPL,2025-05-16,210.00,Call,7.90,8.00,0.3794,0.4368,0.0149,-0.1313,0.2743,0.0950
2025-04-03,AAPL,2025-05-16,210.00,Put,14.00,14.10,0.3776,-0.5711,0.0153,-0.1073,0.2740,-0.1176
2025-04-03,AAPL,2025-05-16,215.00,Call,5.80,5.95,0.3671,0.3611,0.0146,-0.1198,0.2608,0.0793
2025-04-03,AAPL,2025-05-16,215.00,Put,16.90,17.10,0.3654,-0.6494,0.0152,-0.0957,0.2589,-0.1263
2025-04-03,AAPL,2025-05-16,220.00,Call,4.15,4.30,0.3570,0.2889,0.0137,-0.1057,0.2379,0.0640
2025-04-03,AAPL,2025-05-16,220.00,Put,20.30,20.65,0.3499,-0.7337,0.0144,-0.0780,0.2324,-0.1292
2025-04-03,AAPL,2025-05-16,225.00,Call,2.93,3.00,0.3493,0.2238,0.0123,-0.0899,0.2082,0.0500
2025-04-03,AAPL,2025-05-16,225.00,Put,23.90,24.40,0.3462,-0.7948,0.0130,-0.0648,0.2000,-0.1277
2025-04-03,AAPL,2025-05-16,230.00,Call,2.02,2.08,0.3442,0.1690,0.0105,-0.0743,0.1755,0.0379
2025-04-03,AAPL,2025-05-16,230.00,Put,28.05,28.45,0.3374,-0.8574,0.0113,-0.0474,0.1602,-0.1163
2025-04-03,AAPL,2025-05-16,235.00,Call,1.36,1.40,0.3423,0.1231,0.0085,-0.0594,0.1416,0.0277
2025-04-03,AAPL,2025-05-16,235.00,Put,32.50,33.00,0.3378,-0.9025,0.0095,-0.0342,0.1207,-0.1000
2025-04-03,AAPL,2025-05-16,240.00,Call,0.95,0.99,0.3416,0.0918,0.0069,-0.0478,0.1147,0.0208
2025-04-03,AAPL,2025-05-16,240.00,Put,37.10,37.60,0.3283,-0.9486,0.0077,-0.0181,0.0758,-0.0668
2025-04-03,AAPL,2025-05-16,245.00,Call,0.64,0.68,0.3439,0.0659,0.0053,-0.0373,0.0891,0.0149
2025-04-03,AAPL,2025-05-16,245.00,Put,41.80,42.45,0.3440,-0.9647,0.0064,-0.0130,0.0571,-0.0506
