date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
2026-01-01,XES,2026-02-20,87.00,Put,5.50,8.00,0.3039,-0.6706,0.0383,-0.0352,0.1118,-0.0853
2026-01-01,XES,2026-02-20,89.00,Call,0.05,1.95,0.2671,0.2214,0.0360,-0.0227,0.0911,0.0240
2026-01-01,XES,2026-02-20,89.00,Put,6.90,8.40,0.2398,-0.7986,0.0371,-0.0227,0.0859,-0.1016
2026-01-01,XES,2026-02-20,90.00,Call,0.05,1.70,0.2735,0.1959,0.0327,-0.0217,0.0848,0.0213
2026-01-01,XES,2026-02-20,90.00,Put,7.10,9.90,0.2414,-0.8289,0.0330,-0.0208,0.0755,-0.1072
2026-01-01,XES,2026-02-20,95.00,Call,0.15,0.90,0.3139,0.1165,0.0202,-0.0179,0.0601,0.0126
2026-01-01,XES,2026-02-20,95.00,Put,11.30,14.80,0.2461,-0.9312,0.0158,-0.0118,0.0369,-0.1253
2026-01-02,XES,2026-01-16,60.00,Call,23.50,25.90,1.3412,0.9164,0.0067,-0.1008,0.0243,0.0200
2026-01-02,XES,2026-01-16,60.00,Put,0.00,0.75,1.3412,-0.0796,0.0067,-0.1178,0.0243,-0.0029
2026-01-02,XES,2026-01-16,65.00,Call,18.39,20.89,1.0681,0.9032,0.0094,-0.0890,0.0273,0.0215
2026-01-02,XES,2026-01-16,65.00,Put,0.05,0.10,1.0681,-0.0928,0.0094,-0.1055,0.0273,-0.0033
2026-01-02,XES,2026-01-16,69.00,Call,14.50,16.70,0.8584,0.8895,0.0129,-0.0780,0.0302,0.0227
2026-01-02,XES,2026-01-16,69.00,Put,0.00,0.75,0.8494,-0.1044,0.0129,-0.0917,0.0297,-0.0036
2026-01-02,XES,2026-01-16,70.00,Call,13.60,15.90,0.8578,0.8732,0.0143,-0.0881,0.0334,0.0224
2026-01-02,XES,2026-01-16,70.00,Put,0.00,0.75,0.8031,-0.1096,0.0141,-0.0900,0.0308,-0.0038
2026-01-02,XES,2026-01-16,72.00,Call,11.60,13.80,0.7470,0.8640,0.0173,-0.0798,0.0351,0.0229
2026-01-02,XES,2026-01-16,72.00,Put,0.00,0.75,0.7111,-0.1219,0.0172,-0.0861,0.0332,-0.0042
2026-01-02,XES,2026-01-16,74.00,Call,9.50,12.10,0.6775,0.8398,0.0214,-0.0818,0.0393,0.0229
2026-01-02,XES,2026-01-16,74.00,Put,0.00,0.75,0.6190,-0.1368,0.0215,-0.0817,0.0360,-0.0046
2026-01-02,XES,2026-01-16,77.00,Call,6.60,9.10,0.5413,0.8009,0.0309,-0.0751,0.0453,0.0228
2026-01-02,XES,2026-01-16,77.00,Put,0.00,0.75,0.4801,-0.1693,0.0320,-0.0738,0.0407,-0.0057
2026-01-02,XES,2026-01-16,78.00,Call,5.70,8.10,0.5012,0.7807,0.0353,-0.0738,0.0480,0.0225
2026-01-02,XES,2026-01-16,78.00,Put,0.00,1.00,0.4876,-0.2094,0.0359,-0.0856,0.0485,-0.0071
2026-01-02,XES,2026-01-16,80.00,Call,4.00,6.40,0.4513,0.7146,0.0453,-0.0783,0.0554,0.0210
2026-01-02,XES,2026-01-16,80.00,Put,0.05,2.00,0.3889,-0.2552,0.0502,-0.0771,0.0527,-0.0085
2026-01-02,XES,2026-01-16,82.00,Call,3.00,4.70,0.4383,0.6162,0.0526,-0.0884,0.0625,0.0183
2026-01-02,XES,2026-01-16,82.00,Put,0.60,2.65,0.3761,-0.3658,0.0608,-0.0885,0.0614,-0.0123
2026-01-02,XES,2026-01-16,83.00,Call,1.65,3.70,0.3424,0.5709,0.0693,-0.0700,0.0643,0.0173
2026-01-02,XES,2026-01-16,83.00,Put,0.80,2.90,0.3450,-0.4253,0.0691,-0.0856,0.0647,-0.0143
2026-01-02,XES,2026-01-16,84.00,Call,0.95,3.20,0.3286,0.4993,0.0734,-0.0692,0.0654,0.0153
2026-01-02,XES,2026-01-16,84.00,Put,1.05,3.40,0.3277,-0.4967,0.0740,-0.0839,0.0654,-0.0168
2026-01-02,XES,2026-01-16,85.00,Call,0.55,2.95,0.3463,0.4316,0.0687,-0.0732,0.0645,0.0132
