date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
2025-04-15,AAPL,2025-05-02,217.50,Put,16.15,18.95,0.4307,-0.7687,0.0164,-0.1604,0.1360,-0.0595
2025-04-15,AAPL,2025-05-02,220.00,Call,1.50,1.57,0.3928,0.1732,0.0149,-0.1308,0.1117,0.0156
2025-04-15,AAPL,2025-05-02,220.00,Put,18.65,19.10,0.3675,-0.8475,0.0151,-0.1029,0.1039,-0.0580
2025-04-15,AAPL,2025-05-02,225.00,Call,0.80,0.95,0.3879,0.1106,0.0111,-0.0951,0.0823,0.0100
2025-04-15,AAPL,2025-05-02,225.00,Put,21.65,23.90,0.3879,-0.8934,0.0113,-0.0831,0.0823,-0.0557
2025-04-15,AAPL,2025-05-02,230.00,Call,0.46,0.52,0.3867,0.0681,0.0077,-0.0659,0.0573,0.0061
2025-04-15,AAPL,2025-05-02,230.00,Put,27.40,28.50,0.3493,-0.9584,0.0069,-0.0332,0.0421,-0.0389
2025-04-15,AAPL,2025-05-02,240.00,Call,0.15,0.19,0.3989,0.0264,0.0035,-0.0316,0.0267,0.0024
2025-04-15,AAPL,2025-05-02,240.00,Put,37.10,39.30,0.5001,-0.9409,0.0058,-0.0670,0.0538,-0.0511
2025-04-15,AAPL,2025-05-02,245.00,Call,0.11,0.21,0.4344,0.0232,0.0029,-0.0309,0.0240,0.0021
2025-04-15,AAPL,2025-05-02,245.00,Put,41.55,43.85,0.4344,-0.9840,0.0031,-0.0170,0.0172,-0.0238
2025-04-15,AAPL,2025-05-16,160.00,Call,43.45,43.95,0.5841,0.9287,0.0038,-0.0842,0.0790,0.1223
2025-04-15,AAPL,2025-05-16,160.00,Put,1.06,1.14,0.5788,-0.0683,0.0038,-0.0713,0.0777,-0.0126
2025-04-15,AAPL,2025-05-16,165.00,Call,38.65,39.25,0.5502,0.9125,0.0048,-0.0922,0.0926,0.1236
2025-04-15,AAPL,2025-05-16,165.00,Put,1.34,1.39,0.5491,-0.0856,0.0048,-0.0803,0.0946,-0.0149
2025-04-15,AAPL,2025-05-16,170.00,Call,34.25,34.50,0.5274,0.8880,0.0060,-0.1048,0.1112,0.1233
2025-04-15,AAPL,2025-05-16,170.00,Put,1.71,1.77,0.5236,-0.1091,0.0060,-0.0914,0.1086,-0.0189
2025-04-15,AAPL,2025-05-16,175.00,Call,29.75,30.00,0.5019,0.8584,0.0075,-0.1165,0.1312,0.1220
2025-04-15,AAPL,2025-05-16,175.00,Put,2.20,2.28,0.5002,-0.1394,0.0075,-0.1035,0.1362,-0.0239
2025-04-15,AAPL,2025-05-16,180.00,Call,25.40,25.65,0.4779,0.8209,0.0092,-0.1283,0.1533,0.1193
2025-04-15,AAPL,2025-05-16,180.00,Put,2.86,2.95,0.4780,-0.1780,0.0092,-0.1157,0.1517,-0.0304
2025-04-15,AAPL,2025-05-16,185.00,Call,21.35,21.55,0.4597,0.7722,0.0111,-0.1413,0.1772,0.1144
2025-04-15,AAPL,2025-05-16,185.00,Put,3.70,3.85,0.4575,-0.2260,0.0112,-0.1273,0.1792,-0.0382
2025-04-15,AAPL,2025-05-16,190.00,Call,17.40,17.70,0.4383,0.7151,0.0131,-0.1504,0.1994,0.1079
2025-04-15,AAPL,2025-05-16,190.00,Put,4.85,5.00,0.4396,-0.2848,0.0131,-0.1376,0.2034,-0.0475
2025-04-15,AAPL,2025-05-16,195.00,Call,13.85,14.10,0.4191,0.6467,0.0150,-0.1565,0.2185,0.0992
2025-04-15,AAPL,2025-05-16,195.00,Put,6.25,6.40,0.4199,-0.3534,0.0151,-0.1431,0.2218,-0.0579
2025-04-15,AAPL,2025-05-16,200.00,Call,10.70,10.90,0.4026,0.5682,0.0165,-0.1580,0.2312,0.0884
2025-04-15,AAPL,2025-05-16,200.00,Put,7.95,8.20,0.4004,-0.4324,0.0168,-0.1432,0.2323,-0.0692
2025-04-15,AAPL,2025-05-16,205.00,Call,7.95,8.10,0.3863,0.4821,0.0174,-0.1529,0.2345,0.0759
2025-04-15,AAPL,2025-05-16,205.00,Put,10.20,10.45,0.3853,-0.5196,0.0177,-0.1381,0.2337,-0.0809
2025-04-15,AAPL,2025-05-16,210.00,Call,5.50,5.70,0.3664,0.3903,0.0177,-0.1391,0.2259,0.0622
2025-04-15,AAPL,2025-05-16,210.00,Put,12.65,13.15,0.3653,-0.6130,0.0181,-0.1239,0.2256,-0.0912
2025-04-15,AAPL,2025-05-16,215.00,Call,3.70,3.85,0.3530,0.3010,0.0167,-0.1211,0.2050,0.0484
2025-04-15,AAPL,2025-05-16,215.00,Put,15.90,16.35,0.3543,-0.7029,0.0170,-0.1066,0.2081,-0.0981
2025-04-15,AAPL,2025-05-16,220.00,Call,2.35,2.45,0.3404,0.2188,0.0147,-0.0987,0.1738,0.0355
2025-04-15,AAPL,2025-05-16,220.00,Put,19.60,20.00,0.3435,-0.7854,0.0150,-0.0847,0.1703,-0.1001
2025-04-15,AAPL,2025-05-16,225.00,Call,1.47,1.53,0.3338,0.1528,0.0119,-0.0771,0.1391,0.0249
2025-04-15,AAPL,2025-05-16,225.00,Put,23.65,24.05,0.3324,-0.8579,0.0125,-0.0606,0.1383,-0.0943
2025-04-15,AAPL,2025-05-16,230.00,Call,0.91,0.95,0.3314,0.1038,0.0092,-0.0583,0.1062,0.0170
2025-04-15,AAPL,2025-05-16,230.00,Put,28.05,28.50,0.3245,-0.9138,0.0096,-0.0389,0.0931,-0.0800
2025-04-15,AAPL,2025-05-16,240.00,Call,0.37,0.39,0.3376,0.0477,0.0049,-0.0326,0.0585,0.0078
2025-04-15,AAPL,2025-05-16,240.00,Put,37.55,38.20,0.3355,-0.9705,0.0055,-0.0150,0.0401,-0.0426
2025-04-15,AAPL,2025-05-16,245.00,Call,0.25,0.27,0.3457,0.0335,0.0036,-0.0250,0.0440,0.0055
2025-04-15,AAPL,2025-05-16,245.00,Put,42.15,43.60,0.3683,-0.9727,0.0048,-0.0156,0.0388,-0.0426
2025-04-15,AAPL,2025-06-20,160.00,Call,45.20,45.55,0.4855,0.8961,0.0042,-0.0682,0.1533,0.2456
2025-04-15,AAPL,2025-06-20,160.00,Put,2.14,2.20,0.4817,-0.1008,0.0042,-0.0535,0.1507,-0.0377
2025-04-15,AAPL,2025-06-20,165.00,Call,40.75,41.00,0.4664,0.8749,0.0050,-0.0740,0.1754,0.2459
2025-04-15,AAPL,2025-06-20,165.00,Put,2.60,2.68,0.4633,-0.1225,0.0051,-0.0589,0.1715,-0.0455
2025-04-15,AAPL,2025-06-20,170.00,Call,36.35,36.65,0.4491,0.8488,0.0060,-0.0800,0.1999,0.2443
2025-04-15,AAPL,2025-06-20,170.00,Put,3.15,3.30,0.4464,-0.1488,0.0060,-0.0646,0.2031,-0.0548
2025-04-15,AAPL,2025-06-20,175.00,Call,32.10,32.40,0.4322,0.8180,0.0070,-0.0859,0.2258,0.2407
2025-04-15,AAPL,2025-06-20,175.00,Put,3.85,4.00,0.4291,-0.1797,0.0071,-0.0699,0.2327,-0.0655
2025-04-15,AAPL,2025-06-20,180.00,Call,28.05,28.35,0.4179,0.7808,0.0081,-0.0917,0.2528,0.2345
2025-04-15,AAPL,2025-06-20,180.00,Put,4.75,4.90,0.4139,-0.2172,0.0083,-0.0751,0.2544,-0.0786
2025-04-15,AAPL,2025-06-20,185.00,Call,24.15,24.45,0.4026,0.7384,0.0093,-0.0963,0.2786,0.2260
2025-04-15,AAPL,2025-06-20,185.00,Put,5.85,6.05,0.4011,-0.2611,0.0095,-0.0800,0.2756,-0.0935
2025-04-15,AAPL,2025-06-20,190.00,Call,20.50,20.75,0.3881,0.6897,0.0105,-0.0998,0.3025,0.2149
2025-04-15,AAPL,2025-06-20,190.00,Put,7.10,7.30,0.3852,-0.3102,0.0107,-0.0827,0.3065,-0.1091
2025-04-15,AAPL,2025-06-20,195.00,Call,17.10,17.30,0.3743,0.6349,0.0116,-0.1016,0.3224,0.2010
2025-04-15,AAPL,2025-06-20,195.00,Put,8.65,8.90,0.3721,-0.3665,0.0119,-0.0844,0.3218,-0.1269
2025-04-15,AAPL,2025-06-20,200.00,Call,13.95,14.15,0.3607,0.5743,0.0126,-0.1013,0.3363,0.1845
2025-04-15,AAPL,2025-06-20,200.00,Put,10.50,10.70,0.3584,-0.4286,0.0129,-0.0837,0.3374,-0.1447
2025-04-15,AAPL,2025-06-20,205.00,Call,11.10,11.30,0.3474,0.5087,0.0133,-0.0986,0.3424,0.1657
2025-04-15,AAPL,2025-06-20,205.00,Put,12.50,12.90,0.3442,-0.4964,0.0138,-0.0805,0.3430,-0.1619
2025-04-15,AAPL,2025-06-20,210.00,Call,8.60,8.80,0.3349,0.4398,0.0136,-0.0933,0.3386,0.1450
2025-04-15,AAPL,2025-06-20,210.00,Put,15.15,15.55,0.3358,-0.5664,0.0140,-0.0760,0.3382,-0.1782
2025-04-15,AAPL,2025-06-20,215.00,Call,6.45,6.65,0.3228,0.3693,0.0135,-0.0856,0.3241,0.1232
2025-04-15,AAPL,2025-06-20,215.00,Put,17.90,18.45,0.3226,-0.6399,0.0141,-0.0677,0.3198,-0.1900
2025-04-15,AAPL,2025-06-20,220.00,Call,4.75,4.90,0.3133,0.3015,0.0129,-0.0763,0.2993,0.1015
2025-04-15,AAPL,2025-06-20,220.00,Put,21.25,21.70,0.3131,-0.7111,0.0135,-0.0582,0.2890,-0.1957
2025-04-15,AAPL,2025-06-20,225.00,Call,3.40,3.50,0.3047,0.2383,0.0118,-0.0656,0.2661,0.0809
2025-04-15,AAPL,2025-06-20,225.00,Put,24.95,25.55,0.3088,-0.7744,0.0125,-0.0487,0.2565,-0.1935
2025-04-15,AAPL,2025-06-20,230.00,Call,2.37,2.46,0.2981,0.1831,0.0103,-0.0547,0.2279,0.0625
2025-04-15,AAPL,2025-06-20,230.00,Put,29.05,29.60,0.3051,-0.8309,0.0111,-0.0387,0.2212,-0.1821
2025-04-15,AAPL,2025-06-20,240.00,Call,1.17,1.20,0.2934,0.1036,0.0071,-0.0362,0.1548,0.0357
2025-04-15,AAPL,2025-06-20,240.00,Put,38.05,38.45,0.3023,-0.9178,0.0083,-0.0203,0.1303,-0.1317
2025-04-15,AAPL,2025-06-20,245.00,Call,0.81,0.85,0.2933,0.0767,0.0057,-0.0289,0.1238,0.0265
2025-04-15,AAPL,2025-06-20,245.00,Put,42.65,43.25,0.2987,-0.9541,0.0070,-0.0117,0.0865,-0.0849
