date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
2025-03-31,AAPL,2025-04-17,180.00,Call,38.25,38.75,0.4159,0.9791,0.0023,-0.0475,0.0256,0.0958
2025-03-31,AAPL,2025-04-17,180.00,Put,0.25,0.27,0.4468,-0.0285,0.0028,-0.0364,0.0333,-0.0035
2025-03-31,AAPL,2025-04-17,185.00,Call,33.45,34.20,0.4432,0.9508,0.0045,-0.0783,0.0519,0.0949
2025-03-31,AAPL,2025-04-17,185.00,Put,0.34,0.36,0.4155,-0.0395,0.0040,-0.0441,0.0435,-0.0049
2025-03-31,AAPL,2025-04-17,190.00,Call,28.70,29.05,0.3916,0.9414,0.0058,-0.0795,0.0596,0.0965
2025-03-31,AAPL,2025-04-17,190.00,Put,0.49,0.50,0.3873,-0.0567,0.0057,-0.0547,0.0581,-0.0070
2025-03-31,AAPL,2025-04-17,195.00,Call,23.95,24.20,0.3591,0.9179,0.0082,-0.0904,0.0772,0.0964
2025-03-31,AAPL,2025-04-17,195.00,Put,0.71,0.75,0.3619,-0.0835,0.0083,-0.0686,0.0783,-0.0103
2025-03-31,AAPL,2025-04-17,200.00,Call,18.85,20.40,0.3515,0.8669,0.0119,-0.1166,0.1096,0.0927
2025-03-31,AAPL,2025-04-17,200.00,Put,1.12,1.15,0.3408,-0.1264,0.0119,-0.0871,0.1086,-0.0145
2025-03-31,AAPL,2025-04-17,205.00,Call,14.05,16.20,0.3190,0.8124,0.0165,-0.1289,0.1373,0.0887
2025-03-31,AAPL,2025-04-17,205.00,Put,1.75,1.80,0.3214,-0.1898,0.0166,-0.1068,0.1406,-0.0215
2025-03-31,AAPL,2025-04-17,210.00,Call,11.15,11.30,0.3072,0.7199,0.0214,-0.1493,0.1717,0.0798
2025-03-31,AAPL,2025-04-17,210.00,Put,2.76,2.83,0.3048,-0.2800,0.0218,-0.1244,0.1702,-0.0311
2025-03-31,AAPL,2025-04-17,212.50,Call,9.35,9.50,0.2997,0.6652,0.0238,-0.1554,0.1857,0.0742
2025-03-31,AAPL,2025-04-17,212.50,Put,3.45,3.55,0.2976,-0.3359,0.0242,-0.1306,0.1867,-0.0367
2025-03-31,AAPL,2025-04-17,217.50,Call,6.15,6.30,0.2834,0.5386,0.0274,-0.1568,0.2025,0.0609
2025-03-31,AAPL,2025-04-17,217.50,Put,5.25,5.40,0.2825,-0.4651,0.0280,-0.1327,0.2025,-0.0486
2025-03-31,AAPL,2025-04-17,222.50,Call,3.65,3.75,0.2676,0.3959,0.0282,-0.1413,0.1965,0.0452
2025-03-31,AAPL,2025-04-17,222.50,Put,7.75,7.90,0.2673,-0.6108,0.0289,-0.1176,0.1943,-0.0591
2025-03-31,AAPL,2025-04-17,227.50,Call,1.90,1.96,0.2535,0.2557,0.0248,-0.1104,0.1640,0.0294
2025-03-31,AAPL,2025-04-17,227.50,Put,11.00,11.20,0.2539,-0.7550,0.0258,-0.0871,0.1589,-0.0634
2025-03-31,AAPL,2025-04-17,230.00,Call,1.31,1.35,0.2481,0.1948,0.0217,-0.0921,0.1405,0.0225
2025-03-31,AAPL,2025-04-17,230.00,Put,12.65,13.25,0.2427,-0.8255,0.0230,-0.0651,0.1308,-0.0606
2025-03-31,AAPL,2025-04-17,235.00,Call,0.59,0.61,0.2427,0.1039,0.0145,-0.0585,0.0920,0.0120
2025-03-31,AAPL,2025-04-17,235.00,Put,17.35,17.65,0.2588,-0.8983,0.0162,-0.0452,0.0898,-0.0525
2025-03-31,AAPL,2025-04-17,240.00,Call,0.26,0.28,0.2441,0.0525,0.0086,-0.0347,0.0547,0.0061
2025-03-31,AAPL,2025-04-17,240.00,Put,22.00,22.45,0.2675,-0.9517,0.0110,-0.0240,0.0529,-0.0354
2025-03-31,AAPL,2025-04-17,245.00,Call,0.12,0.15,0.2526,0.0278,0.0049,-0.0213,0.0326,0.0032
2025-03-31,AAPL,2025-04-17,245.00,Put,26.05,27.40,0.2526,-0.9999,0.0017,0.0000,0.0000,0.0000
2025-03-31,AAPL,2025-04-17,250.00,Call,0.07,0.09,0.2672,0.0166,0.0030,-0.0145,0.0211,0.0019
2025-03-31,AAPL,2025-04-17,250.00,Put,31.95,32.35,0.3306,-0.9763,0.0062,-0.0151,0.0299,-0.0237
2025-03-31,AAPL,2025-04-17,255.00,Call,0.04,0.07,0.2856,0.0112,0.0020,-0.0110,0.0150,0.0013
2025-03-31,AAPL,2025-04-17,255.00,Put,36.95,37.50,0.3930,-0.9654,0.0057,-0.0279,0.0421,-0.0356
2025-03-31,AAPL,2025-04-17,260.00,Call,0.03,0.06,0.2856,0.0050,0.0010,-0.0054,0.0074,0.0005
2025-03-31,AAPL,2025-04-17,260.00,Put,41.95,42.50,0.3930,-0.9864,0.0042,-0.0116,0.0198,-0.0159
2025-03-31,AAPL,2025-04-17,265.00,Call,0.02,0.04,0.2856,0.0021,0.0004,-0.0025,0.0034,0.0002
2025-03-31,AAPL,2025-04-17,265.00,Put,46.95,47.50,0.3930,-0.9992,0.0011,0.0000,0.0000,0.0000
2025-03-31,AAPL,2025-04-25,180.00,Call,38.45,39.45,0.4193,0.9583,0.0035,-0.0605,0.0537,0.1303
2025-03-31,AAPL,2025-04-25,180.00,Put,0.35,0.40,0.4054,-0.0368,0.0032,-0.0342,0.0486,-0.0064
2025-03-31,AAPL,2025-04-25,185.00,Call,33.65,34.45,0.3839,0.9478,0.0046,-0.0648,0.0643,0.1323
2025-03-31,AAPL,2025-04-25,185.00,Put,0.49,0.53,0.3808,-0.0508,0.0045,-0.0415,0.0631,-0.0088
2025-03-31,AAPL,2025-04-25,190.00,Call,28.95,29.45,0.3518,0.9317,0.0061,-0.0707,0.0794,0.1333
2025-03-31,AAPL,2025-04-25,190.00,Put,0.68,0.74,0.3576,-0.0710,0.0063,-0.0506,0.0858,-0.0116
2025-03-31,AAPL,2025-04-25,195.00,Call,24.20,24.90,0.3346,0.8998,0.0086,-0.0839,0.1060,0.1315
2025-03-31,AAPL,2025-04-25,195.00,Put,1.02,1.08,0.3394,-0.1031,0.0088,-0.0632,0.1124,-0.0167
2025-03-31,AAPL,2025-04-25,200.00,Call,19.90,20.15,0.3150,0.8564,0.0119,-0.0968,0.1366,0.1278
2025-03-31,AAPL,2025-04-25,200.00,Put,1.50,1.59,0.3209,-0.1482,0.0120,-0.0764,0.1415,-0.0237
2025-03-31,AAPL,2025-04-25,205.00,Call,15.65,16.10,0.3050,0.7894,0.0156,-0.1136,0.1742,0.1197
2025-03-31,AAPL,2025-04-25,205.00,Put,2.26,2.36,0.3055,-0.2120,0.0158,-0.0904,0.1748,-0.0335
2025-03-31,AAPL,2025-04-25,210.00,Call,11.85,12.40,0.2966,0.7024,0.0193,-0.1276,0.2090,0.1081
2025-03-31,AAPL,2025-04-25,210.00,Put,3.40,3.50,0.2918,-0.2972,0.0198,-0.1019,0.2096,-0.0458
2025-03-31,AAPL,2025-04-25,215.00,Call,8.50,8.70,0.2779,0.6011,0.0230,-0.1302,0.2329,0.0938
2025-03-31,AAPL,2025-04-25,215.00,Put,4.95,5.15,0.2790,-0.4030,0.0233,-0.1071,0.2343,-0.0600
2025-03-31,AAPL,2025-04-25,220.00,Call,5.65,5.85,0.2654,0.4808,0.0248,-0.1258,0.2404,0.0759
2025-03-31,AAPL,2025-04-25,220.00,Put,7.10,7.30,0.2661,-0.5253,0.0254,-0.1025,0.2393,-0.0740
2025-03-31,AAPL,2025-04-25,225.00,Call,3.45,3.55,0.2522,0.3534,0.0244,-0.1098,0.2243,0.0564
2025-03-31,AAPL,2025-04-25,225.00,Put,9.85,10.10,0.2530,-0.6563,0.0252,-0.0866,0.2221,-0.0842
2025-03-31,AAPL,2025-04-25,230.00,Call,1.88,1.95,0.2405,0.2333,0.0210,-0.0852,0.1847,0.0375
2025-03-31,AAPL,2025-04-25,230.00,Put,13.40,13.70,0.2476,-0.7750,0.0219,-0.0656,0.1845,-0.0856
2025-03-31,AAPL,2025-04-25,235.00,Call,0.98,1.02,0.2357,0.1415,0.0157,-0.0605,0.1353,0.0229
2025-03-31,AAPL,2025-04-25,235.00,Put,17.55,18.35,0.2634,-0.8480,0.0170,-0.0525,0.1396,-0.0810
2025-03-31,AAPL,2025-04-25,240.00,Call,0.48,0.54,0.2354,0.0810,0.0105,-0.0401,0.0906,0.0131
2025-03-31,AAPL,2025-04-25,240.00,Put,21.95,23.00,0.2689,-0.9106,0.0129,-0.0342,0.1015,-0.0662
