date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
2026-01-30,SPY,2026-02-13,795.00,Put,102.30,105.10,0.2032,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-02-13,815.00,Call,0.00,0.01,0.2032,0.0000,0.0000,-0.0001,0.0001,0.0000
2026-01-30,SPY,2026-02-13,815.00,Put,122.30,125.10,0.2032,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-02-13,830.00,Call,0.00,0.01,0.2032,0.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-02-13,830.00,Put,137.31,140.10,0.2032,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-02-13,865.00,Call,0.00,0.01,0.2032,0.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-02-13,865.00,Put,172.30,175.10,0.2032,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-02-13,900.00,Call,0.00,0.01,0.2032,0.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-02-13,900.00,Put,207.30,210.10,0.2032,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-02-27,485.00,Call,206.58,209.38,0.5361,0.9944,0.0001,-0.1069,0.0352,0.3673
2026-01-30,SPY,2026-02-27,485.00,Put,0.13,0.14,0.5045,-0.0043,0.0001,-0.0213,0.0242,-0.0023
2026-01-30,SPY,2026-02-27,520.00,Call,171.76,174.56,0.4588,0.9910,0.0003,-0.1181,0.0508,0.3922
2026-01-30,SPY,2026-02-27,520.00,Put,0.20,0.21,0.4354,-0.0072,0.0002,-0.0291,0.0383,-0.0039
2026-01-30,SPY,2026-02-27,555.00,Call,137.01,139.81,0.3872,0.9843,0.0005,-0.1341,0.0792,0.4154
2026-01-30,SPY,2026-02-27,555.00,Put,0.34,0.35,0.3715,-0.0134,0.0004,-0.0423,0.0658,-0.0073
2026-01-30,SPY,2026-02-27,570.00,Call,122.15,124.95,0.3572,0.9797,0.0007,-0.1426,0.0976,0.4243
2026-01-30,SPY,2026-02-27,570.00,Put,0.43,0.44,0.3439,-0.0177,0.0006,-0.0495,0.0835,-0.0097
2026-01-30,SPY,2026-02-27,588.00,Call,105.51,105.95,0.3194,0.9727,0.0010,-0.1522,0.1240,0.4343
2026-01-30,SPY,2026-02-27,588.00,Put,0.58,0.60,0.3114,-0.0253,0.0009,-0.0605,0.1132,-0.0139
2026-01-30,SPY,2026-02-27,605.00,Call,87.65,90.45,0.2901,0.9597,0.0015,-0.1696,0.1691,0.4402
2026-01-30,SPY,2026-02-27,605.00,Put,0.81,0.83,0.2816,-0.0370,0.0015,-0.0743,0.1549,-0.0202
2026-01-30,SPY,2026-02-27,623.00,Call,70.12,72.92,0.2578,0.9384,0.0024,-0.1901,0.2355,0.4424
2026-01-30,SPY,2026-02-27,623.00,Put,1.23,1.25,0.2516,-0.0583,0.0024,-0.0950,0.2330,-0.0296
2026-01-30,SPY,2026-02-27,637.00,Call,57.75,58.46,0.2339,0.9108,0.0036,-0.2104,0.3110,0.4380
2026-01-30,SPY,2026-02-27,637.00,Put,1.78,1.80,0.2292,-0.0863,0.0036,-0.1157,0.3110,-0.0433
2026-01-30,SPY,2026-02-27,650.00,Call,45.71,46.15,0.2122,0.8711,0.0052,-0.2313,0.4045,0.4263
2026-01-30,SPY,2026-02-27,650.00,Put,2.59,2.62,0.2089,-0.1274,0.0052,-0.1379,0.4007,-0.0631
2026-01-30,SPY,2026-02-27,664.00,Call,33.19,33.63,0.1905,0.8019,0.0076,-0.2545,0.5343,0.3993
2026-01-30,SPY,2026-02-27,664.00,Put,4.01,4.05,0.1875,-0.1979,0.0078,-0.1613,0.5367,-0.0953
2026-01-30,SPY,2026-02-27,671.00,Call,27.27,27.64,0.1795,0.7537,0.0092,-0.2625,0.6046,0.3783
2026-01-30,SPY,2026-02-27,671.00,Put,5.05,5.09,0.1766,-0.2477,0.0095,-0.1702,0.6193,-0.1165
2026-01-30,SPY,2026-02-27,678.00,Call,21.63,21.98,0.1684,0.6932,0.0109,-0.2660,0.6731,0.3506
2026-01-30,SPY,2026-02-27,678.00,Put,6.38,6.43,0.1654,-0.3105,0.0114,-0.1742,0.6854,-0.1419
2026-01-30,SPY,2026-02-27,685.00,Call,16.38,16.60,0.1563,0.6190,0.0127,-0.2608,0.7300,0.3153
2026-01-30,SPY,2026-02-27,685.00,Put,8.10,8.15,0.1537,-0.3892,0.0135,-0.1705,0.7372,-0.1706
2026-01-30,SPY,2026-02-27,692.00,Call,11.67,11.73,0.1444,0.5278,0.0144,-0.2453,0.7621,0.2707
2026-01-30,SPY,2026-02-27,692.00,Put,10.34,10.41,0.1414,-0.4873,0.0155,-0.1557,0.7589,-0.2001
2026-01-30,SPY,2026-02-27,699.00,Call,7.57,7.62,0.1325,0.4200,0.0154,-0.2162,0.7484,0.2167
2026-01-30,SPY,2026-02-27,699.00,Put,13.19,13.59,0.1295,-0.6070,0.0170,-0.1281,0.7247,-0.2211
2026-01-30,SPY,2026-02-27,706.00,Call,4.37,4.40,0.1216,0.3017,0.0149,-0.1730,0.6673,0.1565
2026-01-30,SPY,2026-02-27,706.00,Put,17.10,17.60,0.1170,-0.7483,0.0175,-0.0845,0.6081,-0.2120
2026-01-30,SPY,2026-02-27,713.00,Call,2.20,2.23,0.1127,0.1896,0.0125,-0.1221,0.5186,0.0987
2026-01-30,SPY,2026-02-27,713.00,Put,22.20,22.81,0.1127,-0.8753,0.0156,-0.0444,0.4030,-0.1499
2026-01-30,SPY,2026-02-27,720.00,Call,0.98,1.00,0.1065,0.1032,0.0088,-0.0750,0.3437,0.0539
2026-01-30,SPY,2026-02-27,720.00,Put,28.43,29.14,0.1065,-0.9927,0.0067,0.0000,0.0814,0.0000
2026-01-30,SPY,2026-02-27,733.00,Call,0.20,0.21,0.1036,0.0273,0.0031,-0.0248,0.1203,0.0143
2026-01-30,SPY,2026-02-27,733.00,Put,40.29,43.10,0.1036,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-02-27,745.00,Call,0.07,0.08,0.1115,0.0104,0.0012,-0.0115,0.0528,0.0054
2026-01-30,SPY,2026-02-27,745.00,Put,52.30,55.09,0.1115,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-02-27,760.00,Call,0.03,0.04,0.1266,0.0046,0.0005,-0.0062,0.0259,0.0024
2026-01-30,SPY,2026-02-27,760.00,Put,67.30,70.09,0.1266,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-02-27,780.00,Call,0.01,0.02,0.1496,0.0023,0.0002,-0.0040,0.0142,0.0012
2026-01-30,SPY,2026-02-27,780.00,Put,87.30,90.09,0.1496,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-02-27,795.00,Call,0.01,0.02,0.1712,0.0021,0.0002,-0.0040,0.0127,0.0011
2026-01-30,SPY,2026-02-27,795.00,Put,102.31,105.10,0.1712,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-02-27,815.00,Call,0.01,0.01,0.1922,0.0013,0.0001,-0.0029,0.0082,0.0006
2026-01-30,SPY,2026-02-27,815.00,Put,122.30,125.10,0.1922,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-02-27,830.00,Call,0.01,0.01,0.1922,0.0004,0.0000,-0.0009,0.0027,0.0002
2026-01-30,SPY,2026-02-27,830.00,Put,137.30,140.10,0.1922,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-02-27,865.00,Call,0.01,0.01,0.1922,0.0000,0.0000,0.0000,0.0001,0.0000
2026-01-30,SPY,2026-02-27,865.00,Put,172.30,175.10,0.1922,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-02-27,900.00,Call,0.00,0.01,0.1922,0.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-02-27,900.00,Put,207.30,210.10,0.1922,-1.0000,0.0000,0.0000,0.0000,0.0000
2026-01-30,SPY,2026-03-13,485.00,Call,207.24,210.43,0.4675,0.9914,0.0002,-0.0988,0.0601,0.5471
2026-01-30,SPY,2026-03-13,485.00,Put,0.27,0.29,0.4507,-0.0076,0.0002,-0.0258,0.0494,-0.0064
2026-01-30,SPY,2026-03-13,520.00,Call,172.44,175.76,0.4010,0.9869,0.0003,-0.1086,0.0841,0.5834
2026-01-30,SPY,2026-03-13,520.00,Put,0.43,0.45,0.3951,-0.0130,0.0003,-0.0358,0.0786,-0.0108
2026-01-30,SPY,2026-03-13,555.00,Call,138.00,141.19,0.3497,0.9752,0.0007,-0.1294,0.1402,0.6139
2026-01-30,SPY,2026-03-13,555.00,Put,0.68,0.71,0.3397,-0.0226,0.0006,-0.0489,0.1260,-0.0188
2026-01-30,SPY,2026-03-13,570.00,Call,123.27,126.44,0.3263,0.9680,0.0009,-0.1388,0.1724,0.6251
2026-01-30,SPY,2026-03-13,570.00,Put,0.86,0.89,0.3169,-0.0293,0.0009,-0.0565,0.1566,-0.0243
2026-01-30,SPY,2026-03-13,590.00,Call,103.53,106.88,0.2910,0.9564,0.0013,-0.1492,0.2204,0.6384
2026-01-30,SPY,2026-03-13,590.00,Put,1.20,1.22,0.2871,-0.0426,0.0013,-0.0688,0.2124,-0.0352
2026-01-30,SPY,2026-03-13,605.00,Call,89.18,92.34,0.2726,0.9387,0.0019,-0.1660,0.2872,0.6410
2026-01-30,SPY,2026-03-13,605.00,Put,1.58,1.60,0.2653,-0.0576,0.0018,-0.0807,0.2795,-0.0441
2026-01-30,SPY,2026-03-13,625.00,Call,71.36,71.90,0.2427,0.9074,0.0029,-0.1851,0.3914,0.6382
2026-01-30,SPY,2026-03-13,625.00,Put,2.39,2.42,0.2379,-0.0900,0.0029,-0.1005,0.3882,-0.0680
2026-01-30,SPY,2026-03-13,635.00,Call,62.02,62.53,0.2288,0.8840,0.0036,-0.1963,0.4603,0.6303
2026-01-30,SPY,2026-03-13,635.00,Put,2.99,3.02,0.2247,-0.1138,0.0036,-0.1117,0.4786,-0.0848
2026-01-30,SPY,2026-03-13,650.00,Call,48.37,48.80,0.2078,0.8353,0.0051,-0.2123,0.5830,0.6074
2026-01-30,SPY,2026-03-13,650.00,Put,4.26,4.30,0.2044,-0.1640,0.0052,-0.1280,0.5926,-0.1199
2026-01-30,SPY,2026-03-13,664.00,Call,36.13,36.68,0.1885,0.7685,0.0069,-0.2241,0.7157,0.5683
2026-01-30,SPY,2026-03-13,664.00,Put,6.02,6.07,0.1853,-0.2329,0.0071,-0.1400,0.7170,-0.1656
2026-01-30,SPY,2026-03-13,671.00,Call,30.36,30.83,0.1785,0.7249,0.0080,-0.2268,0.7832,0.5404
2026-01-30,SPY,2026-03-13,671.00,Put,7.20,7.26,0.1755,-0.2784,0.0083,-0.1432,0.7987,-0.1934
2026-01-30,SPY,2026-03-13,678.00,Call,24.85,25.27,0.1686,0.6727,0.0091,-0.2263,0.8468,0.5053
